"Country","Institute","Site","Latitude","Longitude","Altitude","Plantation","Year","Cultivar","  Clone  ","Rootstock","Beginning of flowering (date)","Full Flowering (date)","End of flowering (date)","Beginning of Maturity (date)","Beginning of flowering","Full Flowering","End of flowering","Beginning of Maturity","Flowering duration"
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Sumbola","V2957",,,26/3,,,,84,,,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Sumbola","V2957",,,4/4,,,,93,,,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Sumbola","V2957",,,27/3,,30/5,,85,,149,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Summit","V2017",,,5/4,,,,94,,,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"Summit","V2017",,,11/4,,6/6,,100,,156,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Summit","V2017",,,13/4,,1/6,,102,,151,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Summit","V2017",,,6/4,,28/5,,95,,147,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Summit","V2017",,,2/4,,26/5,,91,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Summit","V2017",,,2/4,,24/5,,91,,143,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Arcina Fercer","V2680",,,17/3,,,,75,,,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Arcina Fercer","V2680",,,5/4,,9/6,,94,,159,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Arcina Fercer","V2680",,,4/4,,3/6,,93,,153,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Arcina Fercer","V2680",,,21/3,,26/5,,79,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Burlat","V370",,,2/4,,21/5,,91,,140,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"Burlat","V370",,,2/4,,21/5,,91,,140,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Burlat","V370",,,5/4,,15/5,,94,,134,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Burlat","V370",,,6/4,,12/5,,95,,131,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Burlat","V370",,,4/4,,10/5,,93,,129,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Burlat","V370",,,24/3,,5/5,,82,,124,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Coralise Gardel","V2447",,,1/4,,26/5,,90,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Coralise Gardel","V2447",,,23/3,,22/5,,81,,141,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Coralise Gardel","V2447",,,29/3,,20/5,,87,,139,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Coralise Gardel","V2447",,,22/3,,17/5,,80,,136,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Duroni 3","V2472",,,5/4,,14/6,,94,,164,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"Duroni 3","V2472",,,8/4,,11/6,,97,,161,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Duroni 3","V2472",,,13/4,,9/6,,102,,159,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Duroni 3","V2472",,,28/3,,7/6,,86,,157,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Duroni 3","V2472",,,31/3,,2/6,,89,,152,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Duroni 3","V2472",,,2/4,,2/6,,91,,152,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"Earlise Rivedel","V2808",,,29/3,,22/5,,87,,141,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Earlise Rivedel","V2808",,,31/3,,14/5,,89,,133,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Earlise Rivedel","V2808",,,22/3,,10/5,,80,,129,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Earlise Rivedel","V2808",,,29/3,,9/5,,87,,128,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Earlise Rivedel","V2808",,,26/3,,5/5,,84,,124,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Earlise Rivedel","V2808",,,21/3,,1/5,,79,,120,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"Fernier","V2315",,,3/4,,6/6,,92,,156,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Fernier","V2315",,,11/4,,5/6,,100,,155,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Fernier","V2315",,,3/4,,2/6,,92,,152,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Fernier","V2315",,,4/4,,2/6,,93,,152,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Fernier","V2315",,,29/3,,26/5,,87,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Fernier","V2315",,,28/3,,26/5,,86,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Garnet","V2155",,,28/3,,31/5,,86,,150,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Garnet","V2155",,,30/3,,26/5,,88,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Garnet","V2155",,,1/4,,26/5,,90,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Garnet","V2155",,,21/3,,21/5,,79,,140,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Garnet","V2155",,,23/3,,19/5,,81,,138,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"New Moon Sumini","V3028",,,29/3,,,,87,,,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"New Moon Sumini","V3028",,,27/3,,3/6,,85,,153,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"New Moon Sumini","V3028",,,1/4,,30/5,,90,,149,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"New Moon Sumini","V3028",,,21/3,,27/5,,79,,146,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"New Moon Sumini","V3028",,,1/4,,24/5,,90,,143,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"New Moon Sumini","V3028",,,6/4,,24/5,,95,,143,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Regina","V2868",,,12/4,,16/6,,101,,166,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Regina","V2868",,,7/4,,10/6,,96,,160,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Regina","V2868",,,23/3,,5/6,,81,,155,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Regina","V2868",,,31/3,,2/6,,89,,152,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"Samba Sumste","V2945",,,27/3,,5/6,,85,,155,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Samba Sumste","V2945",,,28/3,,2/6,,86,,152,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Samba Sumste","V2945",,,1/4,,30/5,,90,,149,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Samba Sumste","V2945",,,25/3,,26/5,,83,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Samba Sumste","V2945",,,21/3,,24/5,,79,,143,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Samba Sumste","V2945",,,31/3,,23/5,,89,,142,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Satin Sumele","V2836",,,30/3,,2/6,,88,,152,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"Satin Sumele","V2836",,,2/4,,2/6,,91,,152,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Satin Sumele","V2836",,,4/4,,1/6,,93,,151,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Satin Sumele","V2836",,,7/4,,25/5,,96,,144,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Satin Sumele","V2836",,,23/3,,24/5,,81,,143,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Satin Sumele","V2836",,,7/4,,22/5,,96,,141,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Sumbola","V2957",,,2/4,,,,91,,,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Sumbola","V2957",,,7/4,,5/6,,96,,155,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Sumbola","V2957",,,31/3,,1/6,,89,,151,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Sumbola","V2957",,,29/3,,1/6,,87,,151,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"Summit","V2017",,,7/4,,7/6,,96,,157,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Summit","V2017",,,5/4,,4/6,,94,,154,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Summit","V2017",,,13/4,,2/6,,102,,152,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Summit","V2017",,,3/4,,30/5,,92,,149,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Summit","V2017",,,31/3,,26/5,,89,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Summit","V2017",,,3/4,,26/5,,92,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Burlat","V370",,,30/3,,15/5,,88,,134,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Burlat","V370",,,23/3,,9/5,,81,,128,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Burlat","V370",,,7/4,,19/5,,96,,138,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"Burlat","V370",,,11/4,,24/5,,100,,143,
"France","Ctifl","Balandran","43.76","4.46",52,1998,2001,"Summit","V2017",,,4/4,10/4,31/5,,93,99,150,
"France","Ctifl","Balandran","43.76","4.46",52,1999,2006,"Van","V1903",,,,,26/5,,,,145,
"France","Ctifl","Balandran","43.76","4.46",52,1984,1987,"Belge","V1929",,,20/4,,6/7,,109,,186,
"France","Ctifl","Balandran","43.76","4.46",52,1999,2003,"Burlat","V370",,,9/4,,21/5,,98,,140,
"France","Ctifl","Balandran","43.76","4.46",52,2000,2001,"Earlise Rivedel","V3298",,,29/3,1/4,12/5,,87,90,131,
"France","Ctifl","Balandran","43.76","4.46",52,2000,2001,"Primulat Ferprime","V3094",,,28/3,1/4,,,86,90,,
"France","Ctifl","Balandran","43.76","4.46",52,2003,2005,"Bianca di Verona","V1945",,,12/4,,,,101,,,
"France","Ctifl","Balandran","43.76","4.46",52,2003,2005,"Camus de Venasque","V2033",,,12/4,,,,101,,,
"France","Ctifl","Balandran","43.76","4.46",52,2003,2005,"Cerise Montmorency","V1280",,,12/4,,,,101,,,
"France","Ctifl","Balandran","43.76","4.46",52,2003,2005,"Imperiale","V2865",,,15/4,,,,104,,,
"France","Ctifl","Balandran","43.76","4.46",52,2003,2005,"Napoleon","V1884",,,9/4,,,,98,,,
"France","Ctifl","Balandran","43.76","4.46",52,2003,2005,"Rainier","V1378",,,10/4,,,,99,,,
"France","Ctifl","Balandran","43.76","4.46",52,2003,2005,"Sabina","V3423",,,11/4,,,,100,,,
"France","Ctifl","Balandran","43.76","4.46",52,2003,2005,"Successa","V2356",,,13/4,,,,102,,,
"France","Ctifl","Balandran","43.76","4.46",52,1984,1991,"Belge","V1929",,,,,18/6,,,,168,
"France","Ctifl","Balandran","43.76","4.46",52,2004,2007,"Bellise Bedel","V3821",,,31/3,12/4,12/5,,89,101,131,
"France","Ctifl","Balandran","43.76","4.46",52,1997,1999,"Belge","V2032",,,5/4,,12/6,,94,,162,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2000,"Belge","V2032",,,26/3,,5/6,,84,,155,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2001,"Belge","V2032",,,3/4,,7/6,,92,,157,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2002,"Belge","V2032",,,3/4,,2/6,,92,,152,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2003,"Belge","V2032",,,15/4,,15/6,,104,,165,
"France","Ctifl","Balandran","43.76","4.46",52,1997,2004,"Belge","V2032",,,7/4,,14/6,,96,,164,
"France","Ctifl","Balandran","43.76","4.46",52,2005,2007,"Bellise Bedel","V3821",,,31/3,13/4,14/5,,89,102,133,
"France","Ctifl","Balandran","43.76","4.46",52,2005,2007,"Early red Maraly","V3663",,,7/4,11/4,25/5,,96,100,144,
"France","Ctifl","Balandran","43.76","4.46",52,2003,2005,"Sweetheart Sumtare","V3502",,,9/4,,,,98,,,
"France","INRA","Toulenne","44.58","-0.28",8,1980,1987,"Moreau","V1439","S.L 64",,,,23/5,,,,142,
"France","INRA","Toulenne","44.58","-0.28",8,1980,1987,"Precoce Bernard","V990","S.L 64",,,,19/5,,,,138,
"France","INRA","Toulenne","44.58","-0.28",8,1981,1988,"New Star","V2181","S.L 64",,,19/4,6/6,,,109,157,
"France","INRA","Toulenne","44.58","-0.28",8,1982,1988,"Stark Hardy Giant","V1927","S.L 64",,,22/4,13/6,,,112,164,
"France","INRA","Toulenne","44.58","-0.28",8,1984,1986,"Bouarkoub","V2416","S.L 64",,,9/5,,,,128,,
"France","INRA","Toulenne","44.58","-0.28",8,1986,1990,"Cristobalina","V897",,,13/3,17/3,,,71,75,,
"France","INRA","Toulenne","44.58","-0.28",8,1986,1991,"Cristobalina","V897",,,,21/3,,,,79,,
"France","INRA","Toulenne","44.58","-0.28",8,1987,1994,"Marvin Niram","V2668",,,,,19/5,,,,138,
"France","INRA","Toulenne","44.58","-0.28",8,1989,1991,"Namosa","V2787",,,28/3,,,,86,,,
"France","INRA","Toulenne","44.58","-0.28",8,1989,1991,"Stark Hardy Giant","V1927",,,7/4,,,,96,,,
"France","INRA","Toulenne","44.58","-0.28",8,1990,1993,"Rubin","V2775",,,15/4,24/4,,,104,113,,
"France","INRA","Toulenne","44.58","-0.28",8,1990,1993,"Uriase de Bistrita","V2776",,,14/4,22/4,,,103,111,,
"France","INRA","Toulenne","44.58","-0.28",8,1991,1993,"Bellise Bedel","V2887",,,,13/4,,,,102,,
"France","INRA","Toulenne","44.58","-0.28",8,1991,1993,"Poisdel","V2890",,,13/4,,,,102,,,
"France","INRA","Toulenne","44.58","-0.28",8,1991,1993,"Sunburst","V2182",,,13/4,,,,102,,,
"France","INRA","Toulenne","44.58","-0.28",8,1994,2003,"Coralise Gardel","V2447",,,,,26/5,,,,145,
"France","INRA","Toulenne","44.58","-0.28",8,1994,1996,"Duroni 3","V2472",,,21/4,,,,110,,,
"France","INRA","Toulenne","44.58","-0.28",8,1994,2003,"Ferobri","V3223",,,,,26/5,,,,145,
"France","INRA","Toulenne","44.58","-0.28",8,1995,2005,"Kordia","V2509",,,,,13/6,,,,163,
"France","INRA","Toulenne","44.58","-0.28",8,1997,2003,"Adriana","V3441",,,,,22/5,,,,141,
"France","INRA","Toulenne","44.58","-0.28",8,1997,2004,"Earlise Rivedel","V3540",,,,,25/5,,,,144,
"France","INRA","Toulenne","44.58","-0.28",8,1997,2003,"Earlise Rivedel","V3540",,,29/3,6/4,12/5,,87,95,131,
"France","INRA","Toulenne","44.58","-0.28",8,1997,1999,"Grace Star","V3574",,,5/4,9/4,,,94,98,,
"France","INRA","Toulenne","44.58","-0.28",8,1998,2004,"Canada Giant Sumgita","V2188",,,,,19/6,,,,169,
"France","INRA","Toulenne","44.58","-0.28",8,1998,2005,"Hedelfingen","V2024",,,6/4,14/4,16/6,,95,103,166,
"France","INRA","Toulenne","44.58","-0.28",8,1998,2005,"Lapins","V2180",,,,,20/6,,,,170,
"France","INRA","Toulenne","44.58","-0.28",8,1998,2005,"Rainier","V1378",,,,,19/6,,,,169,
"France","INRA","Toulenne","44.58","-0.28",8,1998,2005,"Stella","V2080",,,,,16/6,,,,166,
"France","INRA","Toulenne","44.58","-0.28",8,1999,2001,"Ambrunes","V3668",,,2/4,,,,91,,,
"France","INRA","Toulenne","44.58","-0.28",8,1999,2001,"Blaze Star","V3758",,,4/4,,,,93,,,
"France","INRA","Toulenne","44.58","-0.28",8,1999,2004,"Cashmere","V3690",,,,,11/6,,,,161,
"France","INRA","Toulenne","44.58","-0.28",8,1999,2004,"Chelan","V3688",,,,,4/6,,,,154,
"France","INRA","Toulenne","44.58","-0.28",8,1999,2004,"Ferrovia","V3680",,,6/4,17/4,14/6,,95,106,164,
"France","INRA","Toulenne","44.58","-0.28",8,1999,2004,"Pico Color","V3665",,,,,6/7,,,,186,
"France","INRA","Toulenne","44.58","-0.28",8,1999,2004,"Pico Negro","V3664",,,,,26/6,,,,176,
"France","INRA","Toulenne","44.58","-0.28",8,1999,2004,"Pico Negro","V3667",,,,,28/6,,,,178,
"France","INRA","Toulenne","44.58","-0.28",8,1999,2004,"Rainier Sport","V3687",,,,,14/6,,,,164,
"France","INRA","Toulenne","44.58","-0.28",8,1999,2004,"Van","V1903",,,,,13/6,,,,163,
"France","INRA","Toulenne","44.58","-0.28",8,2000,2002,"Fermina","V3122",,,27/3,7/4,,,85,96,,
"France","INRA","Toulenne","44.58","-0.28",8,2000,2002,"Rainier","V1378",,,25/3,,,,83,,,
"France","INRA","Toulenne","44.58","-0.28",8,2000,2007,"Satin Sumele","V3697",,,,,7/6,,,,157,
"France","INRA","Toulenne","44.58","-0.28",8,2001,2005,"Camus de Venasque","V2033",,,,,13/6,,,,163,
"France","INRA","Toulenne","44.58","-0.28",8,2001,2008,"Cristobalina","V897",,,,14/3,,,,72,,
"France","INRA","Toulenne","44.58","-0.28",8,2001,2004,"Kordia","V2509",,,18/4,26/4,14/6,,107,115,164,
"France","INRA","Toulenne","44.58","-0.28",8,2001,2004,"Rainier","V1378",,,,,12/6,,,,162,
"France","INRA","Toulenne","44.58","-0.28",8,2001,2003,"Sonata Sumleta","V2940",,,10/4,17/4,,,99,106,,
"France","INRA","Toulenne","44.58","-0.28",8,2002,2005,"Feria","V3657",,,,,30/5,,,,149,
"France","INRA","Toulenne","44.58","-0.28",8,2002,2005,"Fermina","V3122",,,,,11/6,,,,161,
"France","INRA","Toulenne","44.58","-0.28",8,2002,2006,"Regina","V2868",,,,,19/6,,,,169,
"France","INRA","Toulenne","44.58","-0.28",8,2002,2005,"Successa","V2356",,,,,21/6,,,,171,
"France","INRA","Toulenne","44.58","-0.28",8,2003,2005,"Aida","V3925",,,3/4,,23/5,,92,,142,
"France","INRA","Toulenne","44.58","-0.28",8,2003,2005,"Anita","V3928",,,4/4,,,,93,,,
"France","INRA","Toulenne","44.58","-0.28",8,2003,2006,"Fermina","V3122",,,,,6/6,,,,156,
"France","INRA","Toulenne","44.58","-0.28",8,2003,2005,"Nadino","V3897",,,7/4,14/4,16/6,,96,103,166,
"France","INRA","Toulenne","44.58","-0.28",8,2003,2005,"Nadino","V3897",,,,,16/6,,,,166,
"France","INRA","Toulenne","44.58","-0.28",8,2003,2005,"Peter","V3934",,,4/4,,3/6,,93,,153,
"France","INRA","Toulenne","44.58","-0.28",8,2003,2009,"Summit","V2017",,,,,8/6,,,,158,
"France","INRA","Toulenne","44.58","-0.28",8,2003,2005,"Vega","V3931",,,2/4,,30/5,,91,,149,
"France","INRA","Toulenne","44.58","-0.28",8,2003,2005,"Vega","V3997",,,3/4,,,,92,,,
"France","INRA","Toulenne","44.58","-0.28",8,2004,2006,"Duroni 3","V2472",,,,,26/6,,,,176,
"France","INRA","Toulenne","44.58","-0.28",8,2005,2007,"Canada Giant Sumgita","V2188",,,15/4,,,,104,,,
"France","INRA","Toulenne","44.58","-0.28",8,2005,2007,"Fermina","V3122",,,15/4,,,,104,,,
"France","INRA","Toulenne","44.58","-0.28",8,2005,2013,"Summit","V2017",,,14/4,25/4,,,103,114,,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2009,"Adriana","V3441",,,,,25/5,,,,144,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2009,"Bigalise Enjidel","V3528",,,,,2/6,,,,152,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2009,"Coralise Gardel","V3498",,,,,25/5,,,,144,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2013,"Duroni 3","V2472",,,15/4,27/4,14/6,,104,116,164,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2008,"Ferlizac","V3868",,,31/3,12/4,,,89,101,,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2008,"Ferobri","V3223",,,31/3,10/4,,,89,99,,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2008,"Lapins","V2180",,,31/3,8/4,,,89,97,,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2009,"Nadino","V3440",,,,,1/6,,,,151,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2008,"Rainier","V1378",,,29/3,,,,87,,,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2009,"Staccato","V3430",,,,,22/6,,,,172,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2008,"Stark Hardy Giant","V1927",,,30/3,,,,88,,,
"France","INRA","Toulenne","44.58","-0.28",8,2006,2013,"Summit","V2017",,,14/4,25/4,26/6,,103,114,176,
"France","INRA","Toulenne","44.58","-0.28",8,2007,2010,"Earlise Rivedel","V3540",,,1/4,,,,90,,,
"France","INRA","Toulenne","44.58","-0.28",8,2009,2011,"Rainier","V1378",,,28/3,3/4,,,86,92,,
"France","INRA","Toulenne","44.58","-0.28",8,2009,2011,"Rainier Sport","V4353",,,31/3,4/4,,,89,93,,
"France","INRA","Toulenne","44.58","-0.28",8,2009,2011,"Summit","V2017",,,3/4,,,,92,,,
"France","INRA","Toulenne","44.58","-0.28",8,2011,2014,"Poisdel","V4500",,,3/4,,,,92,,,
"France","INRA","Toulenne","44.58","-0.28",8,,2012,"Cristobalina",,,,23/3,2/4,,,81,91,,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2010,"Burlat","V370",,,10/4,,,,99,,,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2009,"Burlat","V370",,,4/4,,2/6,,93,,152,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2008,"Burlat","V370",,,6/4,,2/6,,95,,152,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2007,"Burlat","V370",,,10/4,,24/5,,99,,143,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2011,"Burlat","V370",,,31/3,,16/5,,89,,135,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2010,"Fermina","V3122",,,13/4,,,,102,,,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2013,"Fermina","V3122",,,16/4,,8/7,,105,,188,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2012,"Fermina","V3122",,,31/3,,2/7,,89,,182,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2008,"Fermina","V3122",,,5/4,,25/6,,94,,175,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2007,"Fermina","V3122",,,10/4,,20/6,,99,,170,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2009,"Fermina","V3122",,,5/4,,17/6,,94,,167,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2011,"Fermina","V3122",,,30/3,,31/5,,88,,150,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2010,"Fertille","V3476",,,12/4,,,,101,,,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2012,"Fertille","V3476",,,29/3,,27/6,,87,,177,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2008,"Fertille","V3476",,,,,20/6,,,,170,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2014,"Fertille","V3476",,,,,11/6,,,,161,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2011,"Fertille","V3476",,,,,31/5,,,,150,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2010,"Summit","V2017",,,18/4,,,,107,,,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2013,"Summit","V2017",,,22/4,,,,111,,,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2009,"Summit","V2017",,,9/4,,30/6,,98,,180,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2012,"Summit","V2017",,,8/4,,28/6,,97,,178,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2008,"Summit","V2017",,,16/4,,23/6,,105,,173,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2007,"Summit","V2017",,,13/4,,18/6,,102,,168,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2011,"Summit","V2017",,,4/4,,8/6,,93,,158,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2008,"TechloVan","V3009",,,8/4,,23/6,,97,,173,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2007,"TechloVan","V3009",,,11/4,,19/6,,100,,169,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2010,"Burlat","V370",,,10/4,,,,99,,,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2013,"Burlat","V370",,,18/4,,20/6,,107,,170,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2009,"Burlat","V370",,,5/4,,2/6,,94,,152,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2008,"Burlat","V370",,,6/4,,2/6,,95,,152,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2014,"Burlat","V370",,,,,26/5,,,,145,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2007,"Burlat","V370",,,10/4,,24/5,,99,,143,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2011,"Burlat","V370",,,31/3,,16/5,,89,,135,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2010,"Fermina","V3122",,,13/4,,,,102,,,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2013,"Fermina","V3122",,,18/4,,5/7,,107,,185,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2012,"Fermina","V3122",,,8/4,,29/6,,97,,179,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2008,"Fermina","V3122",,,5/4,,25/6,,94,,175,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2007,"Fermina","V3122",,,10/4,,20/6,,99,,170,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2009,"Fermina","V3122",,,4/4,,17/6,,93,,167,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2011,"Fermina","V3122",,,31/3,,31/5,,89,,150,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2008,"Rubin","V2775",,,,,4/7,,,,184,
"France","La Morinière","St Epain","47.16","0.60",95,1999,2010,"Summit","V2017",,,18/4,,,,107,,,
